sample_id	run_ena	irods_path	bam_path	cram_path	read1_path	read2_path
VBS55359-6781STDY12150476	ERR9438431	/seq/illumina/runs/44/44238/lane1/plex6/44238_1#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438431/ERR9438431_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438431/ERR9438431_2.fastq.gz
VBS55360-6781STDY12150477	ERR9438432	/seq/illumina/runs/44/44238/lane1/plex7/44238_1#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438432/ERR9438432_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438432/ERR9438432_2.fastq.gz
VBS55361-6781STDY12150478	ERR9438433	/seq/illumina/runs/44/44238/lane1/plex8/44238_1#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438433/ERR9438433_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438433/ERR9438433_2.fastq.gz
VBS55362-6781STDY12150479	ERR9438434	/seq/illumina/runs/44/44238/lane1/plex9/44238_1#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438434/ERR9438434_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438434/ERR9438434_2.fastq.gz
VBS55363-6781STDY12150480	ERR9438435	/seq/illumina/runs/44/44238/lane1/plex10/44238_1#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438435/ERR9438435_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438435/ERR9438435_2.fastq.gz
VBS55364-6781STDY12150481	ERR9438436	/seq/illumina/runs/44/44238/lane1/plex11/44238_1#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438436/ERR9438436_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438436/ERR9438436_2.fastq.gz
VBS55365-6781STDY12150482	ERR9438437	/seq/illumina/runs/44/44238/lane1/plex12/44238_1#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438437/ERR9438437_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438437/ERR9438437_2.fastq.gz
VBS55366-6781STDY12150483	ERR9438450	/seq/illumina/runs/44/44242/lane1/plex1/44242_1#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438450/ERR9438450_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438450/ERR9438450_2.fastq.gz
VBS55367-6781STDY12150484	ERR9438451	/seq/illumina/runs/44/44242/lane1/plex2/44242_1#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438451/ERR9438451_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438451/ERR9438451_2.fastq.gz
VBS55368-6781STDY12150485	ERR9438452	/seq/illumina/runs/44/44242/lane1/plex3/44242_1#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438452/ERR9438452_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438452/ERR9438452_2.fastq.gz
VBS55369-6781STDY12150486	ERR9438453	/seq/illumina/runs/44/44242/lane1/plex4/44242_1#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438453/ERR9438453_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438453/ERR9438453_2.fastq.gz
VBS55370-6781STDY12150487	ERR9438454	/seq/illumina/runs/44/44242/lane1/plex5/44242_1#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438454/ERR9438454_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438454/ERR9438454_2.fastq.gz
VBS55371-6781STDY12150488	ERR9438455	/seq/illumina/runs/44/44242/lane1/plex6/44242_1#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438455/ERR9438455_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438455/ERR9438455_2.fastq.gz
VBS55372-6781STDY12150489	ERR9438456	/seq/illumina/runs/44/44242/lane1/plex7/44242_1#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438456/ERR9438456_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438456/ERR9438456_2.fastq.gz
VBS55373-6781STDY12150490	ERR9438457	/seq/illumina/runs/44/44242/lane1/plex8/44242_1#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438457/ERR9438457_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438457/ERR9438457_2.fastq.gz
VBS55374-6781STDY12150491	ERR9438458	/seq/illumina/runs/44/44242/lane1/plex9/44242_1#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438458/ERR9438458_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438458/ERR9438458_2.fastq.gz
VBS55375-6781STDY12150492	ERR9438459	/seq/illumina/runs/44/44242/lane1/plex10/44242_1#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438459/ERR9438459_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438459/ERR9438459_2.fastq.gz
VBS55376-6781STDY12150493	ERR9438460	/seq/illumina/runs/44/44242/lane1/plex11/44242_1#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438460/ERR9438460_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438460/ERR9438460_2.fastq.gz
VBS55377-6781STDY12150494	ERR9438461	/seq/illumina/runs/44/44242/lane1/plex12/44242_1#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438461/ERR9438461_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438461/ERR9438461_2.fastq.gz
VBS55378-6781STDY12150497	ERR9438438	/seq/illumina/runs/44/44238/lane2/plex1/44238_2#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438438/ERR9438438_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438438/ERR9438438_2.fastq.gz
VBS55379-6781STDY12150498	ERR9438439	/seq/illumina/runs/44/44238/lane2/plex2/44238_2#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438439/ERR9438439_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438439/ERR9438439_2.fastq.gz
VBS55380-6781STDY12150499	ERR9438440	/seq/illumina/runs/44/44238/lane2/plex3/44238_2#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438440/ERR9438440_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438440/ERR9438440_2.fastq.gz
VBS55381-6781STDY12150500	ERR9438441	/seq/illumina/runs/44/44238/lane2/plex4/44238_2#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438441/ERR9438441_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438441/ERR9438441_2.fastq.gz
VBS55382-6781STDY12150501	ERR9438442	/seq/illumina/runs/44/44238/lane2/plex5/44238_2#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438442/ERR9438442_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438442/ERR9438442_2.fastq.gz
VBS55383-6781STDY12150502	ERR9438443	/seq/illumina/runs/44/44238/lane2/plex6/44238_2#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438443/ERR9438443_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438443/ERR9438443_2.fastq.gz
VBS55384-6781STDY12150503	ERR9438444	/seq/illumina/runs/44/44238/lane2/plex7/44238_2#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438444/ERR9438444_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438444/ERR9438444_2.fastq.gz
VBS55385-6781STDY12150504	ERR9438445	/seq/illumina/runs/44/44238/lane2/plex8/44238_2#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438445/ERR9438445_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438445/ERR9438445_2.fastq.gz
VBS55386-6781STDY12150505	ERR9438446	/seq/illumina/runs/44/44238/lane2/plex9/44238_2#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438446/ERR9438446_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438446/ERR9438446_2.fastq.gz
VBS55387-6781STDY12150506	ERR9438447	/seq/illumina/runs/44/44238/lane2/plex10/44238_2#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438447/ERR9438447_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438447/ERR9438447_2.fastq.gz
VBS55388-6781STDY12150507	ERR9438448	/seq/illumina/runs/44/44238/lane2/plex11/44238_2#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438448/ERR9438448_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438448/ERR9438448_2.fastq.gz
VBS55389-6781STDY12150508	ERR9438449	/seq/illumina/runs/44/44238/lane2/plex12/44238_2#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438449/ERR9438449_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438449/ERR9438449_2.fastq.gz
VBS55390-6781STDY12150509	ERR9438307	/seq/illumina/runs/44/44172/lane1/plex1/44172_1#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438307/ERR9438307_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438307/ERR9438307_2.fastq.gz
VBS55391-6781STDY12150510	ERR9438308	/seq/illumina/runs/44/44172/lane1/plex2/44172_1#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438308/ERR9438308_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438308/ERR9438308_2.fastq.gz
VBS55392-6781STDY12150511	ERR9438309	/seq/illumina/runs/44/44172/lane1/plex3/44172_1#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438309/ERR9438309_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438309/ERR9438309_2.fastq.gz
VBS55393-6781STDY12150512	ERR9438310	/seq/illumina/runs/44/44172/lane1/plex4/44172_1#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438310/ERR9438310_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438310/ERR9438310_2.fastq.gz
VBS55394-6781STDY12150513	ERR9438311	/seq/illumina/runs/44/44172/lane1/plex5/44172_1#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438311/ERR9438311_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438311/ERR9438311_2.fastq.gz
VBS55395-6781STDY12150514	ERR9438312	/seq/illumina/runs/44/44172/lane1/plex6/44172_1#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438312/ERR9438312_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438312/ERR9438312_2.fastq.gz
VBS55396-6781STDY12150515	ERR9438313	/seq/illumina/runs/44/44172/lane1/plex7/44172_1#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438313/ERR9438313_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438313/ERR9438313_2.fastq.gz
VBS55397-6781STDY12150516	ERR9438314	/seq/illumina/runs/44/44172/lane1/plex8/44172_1#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438314/ERR9438314_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438314/ERR9438314_2.fastq.gz
VBS55398-6781STDY12150517	ERR9438315	/seq/illumina/runs/44/44172/lane1/plex9/44172_1#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438315/ERR9438315_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438315/ERR9438315_2.fastq.gz
VBS55399-6781STDY12150518	ERR9438316	/seq/illumina/runs/44/44172/lane1/plex10/44172_1#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438316/ERR9438316_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438316/ERR9438316_2.fastq.gz
VBS55400-6781STDY12150519	ERR9438317	/seq/illumina/runs/44/44172/lane1/plex11/44172_1#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438317/ERR9438317_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438317/ERR9438317_2.fastq.gz
VBS55401-6781STDY12150520	ERR9438462	/seq/illumina/runs/44/44242/lane2/plex1/44242_2#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438462/ERR9438462_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438462/ERR9438462_2.fastq.gz
VBS55402-6781STDY12150521	ERR9438463	/seq/illumina/runs/44/44242/lane2/plex2/44242_2#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438463/ERR9438463_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438463/ERR9438463_2.fastq.gz
VBS55403-6781STDY12150522	ERR9438464	/seq/illumina/runs/44/44242/lane2/plex3/44242_2#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438464/ERR9438464_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438464/ERR9438464_2.fastq.gz
VBS55404-6781STDY12150523	ERR9438465	/seq/illumina/runs/44/44242/lane2/plex4/44242_2#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438465/ERR9438465_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438465/ERR9438465_2.fastq.gz
VBS55405-6781STDY12150524	ERR9438466	/seq/illumina/runs/44/44242/lane2/plex5/44242_2#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438466/ERR9438466_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438466/ERR9438466_2.fastq.gz
VBS55406-6781STDY12150525	ERR9438467	/seq/illumina/runs/44/44242/lane2/plex6/44242_2#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438467/ERR9438467_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438467/ERR9438467_2.fastq.gz
VBS55407-6781STDY12150526	ERR9438468	/seq/illumina/runs/44/44242/lane2/plex7/44242_2#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438468/ERR9438468_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438468/ERR9438468_2.fastq.gz
VBS55408-6781STDY12150527	ERR9438469	/seq/illumina/runs/44/44242/lane2/plex8/44242_2#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438469/ERR9438469_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438469/ERR9438469_2.fastq.gz
VBS55409-6781STDY12150528	ERR9438470	/seq/illumina/runs/44/44242/lane2/plex9/44242_2#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438470/ERR9438470_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438470/ERR9438470_2.fastq.gz
VBS55410-6781STDY12150529	ERR9438471	/seq/illumina/runs/44/44242/lane2/plex10/44242_2#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438471/ERR9438471_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438471/ERR9438471_2.fastq.gz
VBS55411-6781STDY12150530	ERR9438472	/seq/illumina/runs/44/44242/lane2/plex11/44242_2#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438472/ERR9438472_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438472/ERR9438472_2.fastq.gz
VBS55412-6781STDY12150531	ERR9438473	/seq/illumina/runs/44/44255/lane1/plex1/44255_1#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438473/ERR9438473_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438473/ERR9438473_2.fastq.gz
VBS55413-6781STDY12150532	ERR9438474	/seq/illumina/runs/44/44255/lane1/plex2/44255_1#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438474/ERR9438474_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438474/ERR9438474_2.fastq.gz
VBS55414-6781STDY12150533	ERR9438475	/seq/illumina/runs/44/44255/lane1/plex3/44255_1#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438475/ERR9438475_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438475/ERR9438475_2.fastq.gz
VBS55415-6781STDY12150534	ERR9438476	/seq/illumina/runs/44/44255/lane1/plex4/44255_1#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438476/ERR9438476_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438476/ERR9438476_2.fastq.gz
VBS55416-6781STDY12150535	ERR9438477	/seq/illumina/runs/44/44255/lane1/plex5/44255_1#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438477/ERR9438477_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438477/ERR9438477_2.fastq.gz
VBS55417-6781STDY12150536	ERR9438478	/seq/illumina/runs/44/44255/lane1/plex6/44255_1#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438478/ERR9438478_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438478/ERR9438478_2.fastq.gz
VBS55418-6781STDY12150537	ERR9438479	/seq/illumina/runs/44/44255/lane1/plex7/44255_1#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438479/ERR9438479_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438479/ERR9438479_2.fastq.gz
VBS55419-6781STDY12150538	ERR9438480	/seq/illumina/runs/44/44255/lane1/plex8/44255_1#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438480/ERR9438480_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438480/ERR9438480_2.fastq.gz
VBS55420-6781STDY12150539	ERR9438481	/seq/illumina/runs/44/44255/lane1/plex9/44255_1#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438481/ERR9438481_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438481/ERR9438481_2.fastq.gz
VBS55421-6781STDY12150540	ERR9438482	/seq/illumina/runs/44/44255/lane1/plex10/44255_1#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438482/ERR9438482_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438482/ERR9438482_2.fastq.gz
VBS55422-6781STDY12150541	ERR9438483	/seq/illumina/runs/44/44255/lane1/plex11/44255_1#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438483/ERR9438483_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438483/ERR9438483_2.fastq.gz
